loan_id,customer_id,product_type,risk_grade,loan_amount,tenure_months,acquisition_channel,default_flag,loan_status,default_probability,risk_category,segment_name,stress_score,early_stress_flag,income_to_emi,credit_bureau_score,dpd_max,payment_ratio
LOAN002483,CUST03977,SME Working Capital,B,300000,18,DSA Agent,0,Active,0.00013541951,Low Risk,Prime Borrowers,0.0,0,3.3269206788273404,740.0,0.0,1.0
LOAN002484,CUST01818,Personal Loan,B,50000,18,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0002,0,9.199909854720191,782.0,0.0,0.9989
LOAN002485,CUST02323,BNPL,D,15000,3,Partner App,0,Closed,0.00013541951,Low Risk,Emerging Borrowers,0.0,0,8.15471436172605,621.0,0.0,1.0
LOAN002486,CUST01067,Personal Loan,D,100000,48,Organic App,1,Defaulted,0.99985397,Critical Risk,High Risk Borrowers,0.3579,0,7.330066503806023,643.0,106.0,0.7806
LOAN002487,CUST02153,Personal Loan,B,75000,18,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0074,0,6.056443500163868,673.0,3.0,0.9989
LOAN002488,CUST04333,BNPL,B,10000,12,Organic App,0,Closed,0.00036184367,Low Risk,Stressed Borrowers,0.388,0,60.87545808944691,737.0,80.0,0.52
LOAN002489,CUST03006,Personal Loan,B,100000,18,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0002,0,5.1980579929264366,667.0,0.0,0.9989
LOAN002490,CUST01957,Personal Loan,B,100000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0,0,12.423637608915437,665.0,0.0,1.0
LOAN002491,CUST00173,Personal Loan,B,100000,36,Paid Ad,0,Active,0.0002305188,Low Risk,Prime Borrowers,0.0121,0,18.46792154696036,673.0,5.0,0.9994
LOAN002492,CUST01696,Personal Loan,A,100000,36,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0122,0,12.349571639459342,766.0,5.0,0.9989
LOAN002493,CUST03652,Personal Loan,B,100000,24,Paid Ad,1,Defaulted,0.9996623,Critical Risk,High Risk Borrowers,0.3945,0,9.35052687429254,652.0,95.0,0.605
LOAN002494,CUST04309,SME Working Capital,C,500000,6,DSA Agent,0,Closed,0.00013776284,Low Risk,Emerging Borrowers,0.0048,0,0.2883609625892712,715.0,2.0,1.0
LOAN002495,CUST00524,BNPL,C,5000,6,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0333,0,37.26772097544456,699.0,0.0,0.8333
LOAN002496,CUST00678,BNPL,B,10000,3,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,11.042448168311786,716.0,2.0,1.0
LOAN002497,CUST00790,Personal Loan,D,150000,24,Organic App,1,Defaulted,0.99981576,Critical Risk,High Risk Borrowers,0.473,0,1.2903257768679095,591.0,90.0,0.5018
LOAN002498,CUST01489,Personal Loan,B,25000,12,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,11.617767829885334,760.0,3.0,1.0
LOAN002499,CUST01130,Personal Loan,B,50000,24,DSA Agent,0,Closed,0.00040606415,Low Risk,Prime Borrowers,0.0024,0,35.39924576852535,672.0,1.0,1.0
LOAN002500,CUST02771,Personal Loan,D,50000,36,Paid Ad,1,Defaulted,0.99985194,Critical Risk,High Risk Borrowers,0.3293,0,18.42310904923277,514.0,93.0,0.811
LOAN002501,CUST00395,BNPL,C,5000,1,Paid Ad,0,Closed,0.00015918413,Low Risk,Prime Borrowers,0.0048,0,18.081483967615934,763.0,2.0,1.0
LOAN002502,CUST03903,BNPL,B,10000,3,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,8.499771954515861,806.0,0.0,1.0
LOAN002504,CUST04187,Personal Loan,B,150000,24,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0122,0,7.191292696208641,707.0,5.0,0.9992
LOAN002505,CUST01336,Personal Loan,C,50000,48,DSA Agent,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.005,0,32.25316794704526,673.0,2.0,0.9992
LOAN002506,CUST01037,Personal Loan,D,200000,48,Organic App,0,Active,0.0003636048,Low Risk,Emerging Borrowers,0.0121,0,1.7034760865001586,586.0,5.0,0.9996
LOAN002508,CUST00015,BNPL,B,10000,1,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,2.6142586066684768,789.0,0.0,1.0
LOAN002509,CUST02384,Personal Loan,C,25000,24,DSA Agent,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0051,0,24.483106852723555,667.0,2.0,0.9983
LOAN002510,CUST00074,SME Working Capital,C,750000,24,Paid Ad,1,Defaulted,0.9997842,Critical Risk,High Risk Borrowers,0.4849,0,0.8106794430121522,642.0,106.0,0.5121
LOAN002511,CUST00517,BNPL,D,15000,3,Organic App,0,Closed,0.00015312593,Low Risk,High Risk Borrowers,0.1918,1,3.7401836459005,555.0,28.0,0.377
LOAN002512,CUST04237,Personal Loan,B,50000,24,DSA Agent,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,25.99376402723618,676.0,1.0,1.0
LOAN002513,CUST03842,Personal Loan,C,25000,36,DSA Agent,0,Active,0.000224944,Low Risk,Stressed Borrowers,0.0072,0,65.16983397613456,596.0,3.0,1.0
LOAN002514,CUST04797,SME Working Capital,D,200000,18,Partner App,0,Active,0.00013541951,Low Risk,Emerging Borrowers,0.0074,0,6.556762175667889,595.0,3.0,0.9989
LOAN002515,CUST04166,Personal Loan,B,25000,24,DSA Agent,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.005,0,36.17803251747669,679.0,2.0,0.9992
LOAN002516,CUST02409,Personal Loan,C,50000,24,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.005,0,8.522448466023143,676.0,2.0,0.9992
LOAN002517,CUST00356,Personal Loan,C,25000,24,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.005,0,7.426739282566976,690.0,2.0,0.9992
LOAN002518,CUST04577,Personal Loan,D,150000,18,DSA Agent,0,Closed,0.00018565434,Low Risk,Emerging Borrowers,0.0048,0,2.0729998461436367,591.0,2.0,1.0
LOAN002519,CUST01761,SME Working Capital,D,750000,18,Partner App,0,Closed,0.00014976227,Low Risk,Emerging Borrowers,0.0048,0,0.2991896738499356,547.0,2.0,1.0
LOAN002520,CUST02789,BNPL,D,10000,3,Partner App,0,Closed,0.00013776284,Low Risk,Emerging Borrowers,0.0,0,9.339239019980845,623.0,0.0,1.0
LOAN002521,CUST03298,SME Working Capital,D,750000,36,Partner App,0,Active,0.00031887114,Low Risk,Emerging Borrowers,0.0048,0,1.2706539827944463,591.0,2.0,1.0
LOAN002522,CUST04874,Personal Loan,D,50000,18,Organic App,1,Defaulted,0.99982077,Critical Risk,High Risk Borrowers,0.5262,0,12.924618019921985,582.0,98.0,0.4699
LOAN002523,CUST03979,Personal Loan,D,50000,18,Paid Ad,0,Closed,0.006547712,Low Risk,High Risk Borrowers,0.2664,0,9.900438108716004,561.0,66.0,0.7737
LOAN002524,CUST03464,Personal Loan,D,50000,36,Partner App,1,Defaulted,0.99985194,Critical Risk,High Risk Borrowers,0.3572,0,7.688957879160226,571.0,95.0,0.7182
LOAN002525,CUST02573,BNPL,C,5000,3,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,32.14090680501449,681.0,0.0,1.0
LOAN002526,CUST03777,BNPL,B,20000,1,DSA Agent,0,Closed,0.0001284088,Low Risk,High Risk Borrowers,0.2,0,1.7482227488151558,690.0,0.0,0.0
LOAN002527,CUST02831,BNPL,B,15000,12,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,24.96239763568285,711.0,1.0,1.0
LOAN002528,CUST03003,Personal Loan,C,50000,12,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0075,0,11.717683588597296,587.0,3.0,0.9983
LOAN002529,CUST03782,Personal Loan,B,75000,48,Organic App,1,Defaulted,0.99863964,Critical Risk,High Risk Borrowers,0.4143,0,11.282030578949769,683.0,102.0,0.6677
LOAN002530,CUST00550,Personal Loan,D,50000,36,Partner App,0,Active,0.0005974541,Low Risk,Emerging Borrowers,0.0026,0,13.921218581040677,557.0,1.0,0.9989
LOAN002531,CUST04291,SME Working Capital,D,200000,18,Organic App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0048,0,3.43420912135081,614.0,2.0,1.0
LOAN002532,CUST03150,SME Working Capital,D,200000,24,DSA Agent,0,Active,0.00015793862,Low Risk,Emerging Borrowers,0.0072,0,1.846381975568092,591.0,3.0,1.0
LOAN002533,CUST02839,Personal Loan,D,75000,18,Organic App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0074,0,7.4748656052953555,561.0,3.0,0.9989
LOAN002534,CUST03909,Personal Loan,A,100000,18,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,5.689497335915708,794.0,3.0,1.0
LOAN002535,CUST01542,Personal Loan,D,50000,24,Partner App,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.4638,0,10.081731036263063,591.0,96.0,0.4977
LOAN002536,CUST03152,Personal Loan,B,100000,48,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0,0,13.642489476270612,712.0,0.0,1.0
LOAN002537,CUST03627,SME Working Capital,B,500000,6,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,0.6635176216034745,677.0,1.0,1.0
LOAN002538,CUST02912,SME Working Capital,D,300000,6,Organic App,0,Closed,0.00072108535,Low Risk,High Risk Borrowers,0.1568,1,0.5070731570734164,591.0,24.0,0.504
LOAN002539,CUST02399,Personal Loan,A,100000,36,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0048,0,16.005332026817175,768.0,2.0,1.0
LOAN002540,CUST00258,Personal Loan,B,50000,18,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,15.948268163616069,741.0,3.0,1.0
LOAN002541,CUST04144,BNPL,C,5000,6,Organic App,0,Closed,0.0001284088,Low Risk,Stressed Borrowers,0.0333,0,60.685331559468594,680.0,0.0,0.8333
LOAN002542,CUST02809,Personal Loan,C,200000,36,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0048,0,2.674643074957829,690.0,2.0,1.0
LOAN002543,CUST00127,Personal Loan,D,150000,36,Partner App,0,Active,0.050668105,Low Risk,High Risk Borrowers,0.3324,0,5.146374307833223,639.0,87.0,0.7513
LOAN002544,CUST01515,Personal Loan,A,75000,24,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0122,0,12.522936825732012,772.0,5.0,0.9992
LOAN002545,CUST04409,Personal Loan,C,100000,18,DSA Agent,0,Closed,0.0001315915,Low Risk,Emerging Borrowers,0.0072,0,8.713517974363551,679.0,3.0,1.0
LOAN002546,CUST04607,Personal Loan,C,100000,36,Paid Ad,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0073,0,6.605366299177842,668.0,3.0,0.9994
LOAN002547,CUST04668,Personal Loan,D,100000,24,Paid Ad,0,Active,0.00013541951,Low Risk,Emerging Borrowers,0.012,0,9.664759063325782,558.0,5.0,1.0
LOAN002548,CUST03175,Personal Loan,D,75000,36,DSA Agent,1,Defaulted,0.99982315,Critical Risk,High Risk Borrowers,0.3227,0,8.52302456439507,591.0,106.0,0.8196
LOAN002549,CUST00111,Personal Loan,C,50000,12,Organic App,0,Active,0.00039976265,Low Risk,Emerging Borrowers,0.0048,0,10.268396821066462,594.0,2.0,1.0
LOAN002550,CUST04499,Personal Loan,B,150000,12,Partner App,0,Active,0.0001315915,Low Risk,Prime Borrowers,0.012,0,8.79497823821365,788.0,5.0,1.0
LOAN002551,CUST00853,Personal Loan,B,75000,48,Paid Ad,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0075,0,35.45054254235943,729.0,3.0,0.9987
LOAN002552,CUST02845,BNPL,C,20000,6,Organic App,0,Active,0.00015918413,Low Risk,Prime Borrowers,0.0,0,24.27993721007781,727.0,0.0,1.0
LOAN002553,CUST04984,BNPL,D,20000,1,Partner App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,1.198431194224973,560.0,0.0,1.0
LOAN002554,CUST01222,BNPL,D,15000,6,Paid Ad,0,Closed,0.0005137055,Low Risk,High Risk Borrowers,0.5329,1,14.73185583754862,571.0,59.0,0.4604
LOAN002555,CUST01903,Personal Loan,D,100000,36,Paid Ad,1,Defaulted,0.99904805,Critical Risk,High Risk Borrowers,0.2746,0,9.15582801989638,640.0,71.0,0.7913
LOAN002556,CUST04384,SME Working Capital,B,750000,36,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0073,0,1.180251463176044,690.0,3.0,0.9994
LOAN002557,CUST03246,Personal Loan,D,100000,36,Partner App,1,Defaulted,0.99985194,Critical Risk,High Risk Borrowers,0.4542,0,5.348680823088264,539.0,92.0,0.563
LOAN002558,CUST02395,SME Working Capital,B,300000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0122,0,1.501181103398422,678.0,5.0,0.9992
LOAN002559,CUST02182,Personal Loan,D,75000,36,DSA Agent,0,Active,0.00023722395,Low Risk,Emerging Borrowers,0.012,0,15.08629373142456,630.0,5.0,1.0
LOAN002560,CUST04134,Personal Loan,D,200000,18,Organic App,0,Closed,0.00038450683,Low Risk,High Risk Borrowers,0.2722,0,1.95791118942062,642.0,71.0,0.7687
LOAN002561,CUST01042,Personal Loan,C,100000,24,Partner App,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.605,0,2.379460229667548,653.0,95.0,0.3888
LOAN002562,CUST01878,Personal Loan,D,100000,12,Organic App,0,Closed,0.00014023292,Low Risk,Emerging Borrowers,0.0024,0,4.352927020961916,639.0,1.0,1.0
LOAN002563,CUST04241,Personal Loan,B,25000,12,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0,0,18.09931792136335,662.0,0.0,1.0
LOAN002564,CUST03400,Personal Loan,B,75000,48,Partner App,0,Active,0.000224944,Low Risk,Stressed Borrowers,0.0072,0,41.17011354085688,720.0,3.0,1.0
LOAN002565,CUST01670,BNPL,D,5000,1,Partner App,0,Closed,0.00017025704,Low Risk,Emerging Borrowers,0.0,0,4.117582927206316,567.0,0.0,1.0
LOAN002566,CUST02512,Personal Loan,A,50000,24,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0075,0,15.343248880694302,819.0,3.0,0.9983
LOAN002567,CUST00216,SME Working Capital,D,500000,36,Organic App,0,Active,0.0007370857,Low Risk,Emerging Borrowers,0.0049,0,1.0969294849330549,591.0,2.0,0.9994
LOAN002568,CUST02673,Personal Loan,C,25000,18,DSA Agent,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.012,0,20.71757797098662,663.0,5.0,1.0
LOAN002569,CUST01558,BNPL,B,20000,3,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0787,0,5.982483449559888,751.0,5.0,0.6667
LOAN002570,CUST01582,Personal Loan,A,75000,36,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0072,0,21.31412920400635,764.0,3.0,1.0
LOAN002571,CUST03306,Personal Loan,B,100000,24,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,9.475490518660578,672.0,3.0,1.0
LOAN002572,CUST01803,Personal Loan,B,50000,24,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,10.044491127656602,684.0,2.0,1.0
LOAN002573,CUST02382,SME Working Capital,D,500000,24,DSA Agent,0,Active,0.00016355232,Low Risk,Emerging Borrowers,0.0074,0,0.6049491310998697,509.0,3.0,0.9992
LOAN002574,CUST03035,SME Working Capital,B,300000,12,Organic App,0,Active,0.00013541951,Low Risk,Prime Borrowers,0.0003,0,3.178441126405893,813.0,0.0,0.9983
LOAN002575,CUST02850,Personal Loan,C,75000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,8.751907467617386,600.0,1.0,1.0
LOAN002576,CUST04623,Personal Loan,B,50000,12,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,8.113003328922192,667.0,2.0,1.0
LOAN002577,CUST04586,Personal Loan,D,100000,48,Organic App,1,Defaulted,0.99985194,Critical Risk,High Risk Borrowers,0.3917,0,4.205090456504011,591.0,103.0,0.6891
LOAN002578,CUST02965,BNPL,D,20000,12,DSA Agent,0,Closed,0.00016355232,Low Risk,Emerging Borrowers,0.0048,0,7.267653774344397,591.0,2.0,1.0
LOAN002579,CUST02487,BNPL,D,15000,6,Paid Ad,0,Closed,0.0015336054,Low Risk,High Risk Borrowers,0.5354,1,9.117460312668909,591.0,57.0,0.257
LOAN002580,CUST03779,Personal Loan,D,50000,48,Organic App,0,Active,0.00034949873,Low Risk,Emerging Borrowers,0.0048,0,9.171511785206722,591.0,2.0,1.0
LOAN002581,CUST00192,Personal Loan,D,50000,24,Organic App,1,Defaulted,0.99929106,Critical Risk,High Risk Borrowers,0.3807,0,17.186946520448835,598.0,101.0,0.7139
LOAN002582,CUST02887,Personal Loan,C,75000,24,Paid Ad,0,Active,0.00061334413,Low Risk,High Risk Borrowers,0.3355,0,12.509596148061975,649.0,87.0,0.7271
LOAN002583,CUST03010,Personal Loan,B,50000,48,Partner App,0,Active,0.000224944,Low Risk,Stressed Borrowers,0.0048,0,66.6992892519911,690.0,2.0,1.0
LOAN002584,CUST04552,Personal Loan,B,50000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,37.279355869860574,705.0,2.0,1.0
LOAN002585,CUST01273,Personal Loan,C,25000,12,Partner App,0,Active,0.0005449132,Low Risk,High Risk Borrowers,0.3652,0,4.267918228226742,586.0,69.0,0.556
LOAN002586,CUST04198,BNPL,D,5000,6,DSA Agent,0,Active,0.0001345471,Low Risk,High Risk Borrowers,0.2471,0,54.33243701539875,606.0,35.0,0.6844
LOAN002587,CUST00720,BNPL,D,10000,1,Partner App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,1.70851384899966,508.0,0.0,1.0
LOAN002588,CUST04288,BNPL,D,5000,3,DSA Agent,0,Closed,0.00013129294,Low Risk,High Risk Borrowers,0.382,1,30.17017319922593,671.0,31.0,0.5455
LOAN002589,CUST03222,Personal Loan,C,75000,36,DSA Agent,0,Active,0.0007370857,Low Risk,Emerging Borrowers,0.0121,0,10.724677846046282,723.0,5.0,0.9994
LOAN002590,CUST03141,SME Working Capital,D,500000,12,Paid Ad,0,Active,0.00076615374,Low Risk,High Risk Borrowers,0.2749,0,0.5460860671039094,617.0,64.0,0.6434
LOAN002591,CUST03166,SME Working Capital,D,300000,36,Partner App,1,Defaulted,0.99982315,Critical Risk,High Risk Borrowers,0.3445,0,4.059074520611063,567.0,91.0,0.6818
LOAN002592,CUST03896,BNPL,B,30000,9,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.027,0,10.628839137265723,776.0,2.0,0.8889
LOAN002593,CUST02262,Personal Loan,D,50000,48,Partner App,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.012,0,15.629933683892965,565.0,5.0,1.0
LOAN002594,CUST04792,Personal Loan,D,50000,18,DSA Agent,0,Closed,0.003038361,Low Risk,High Risk Borrowers,0.2823,0,8.566947877295606,562.0,71.0,0.7183
LOAN002595,CUST01416,Personal Loan,B,75000,18,DSA Agent,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.5398,0,12.957747786712494,741.0,110.0,0.4795
LOAN002596,CUST01512,Personal Loan,B,75000,36,Paid Ad,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0074,0,15.753533430122095,695.0,3.0,0.9989
LOAN002597,CUST02060,SME Working Capital,C,750000,18,DSA Agent,0,Closed,0.00014598182,Low Risk,Emerging Borrowers,0.0,0,1.051988358040988,653.0,0.0,1.0
LOAN002598,CUST01258,SME Working Capital,D,200000,24,DSA Agent,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0048,0,2.657720098846273,592.0,2.0,1.0
LOAN002599,CUST02909,Personal Loan,A,50000,48,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0074,0,25.127885409508107,850.0,3.0,0.9992
LOAN002600,CUST04535,SME Working Capital,B,750000,12,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0051,0,0.7376205107665547,691.0,2.0,0.9983
LOAN002601,CUST00957,BNPL,D,15000,12,Organic App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0191,0,8.532231610034719,652.0,1.0,0.9167
LOAN002602,CUST01152,Personal Loan,C,25000,36,Organic App,1,Defaulted,0.99985397,Critical Risk,High Risk Borrowers,0.3925,0,18.238016386301407,715.0,96.0,0.7082
LOAN002603,CUST03833,Personal Loan,D,75000,48,Partner App,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0121,0,11.48594204926031,549.0,5.0,0.9996
LOAN002604,CUST04101,Personal Loan,C,50000,18,Partner App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0048,0,23.031893242830137,690.0,2.0,1.0
LOAN002605,CUST00430,Personal Loan,C,200000,24,Organic App,1,Defaulted,0.99978584,Critical Risk,High Risk Borrowers,0.4117,0,4.187990181797942,716.0,94.0,0.5693
LOAN002606,CUST01070,Personal Loan,B,200000,36,Paid Ad,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0075,0,6.6736213992946976,663.0,3.0,0.9983
LOAN002607,CUST00319,Personal Loan,C,200000,12,DSA Agent,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0024,0,4.500763450005431,697.0,1.0,1.0
LOAN002608,CUST04730,Personal Loan,B,25000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,32.51061081096214,677.0,3.0,1.0
LOAN002609,CUST00839,Personal Loan,C,150000,36,Paid Ad,0,Active,0.0002305188,Low Risk,Emerging Borrowers,0.0073,0,15.371799104569632,659.0,3.0,0.9994
LOAN002610,CUST04782,Personal Loan,D,50000,12,Partner App,0,Active,0.00016355232,Low Risk,Emerging Borrowers,0.012,0,7.832115101634462,591.0,5.0,1.0
LOAN002611,CUST02467,Personal Loan,C,100000,36,Organic App,1,Defaulted,0.99985397,Critical Risk,High Risk Borrowers,0.3841,0,7.843470431388154,663.0,90.0,0.699
LOAN002612,CUST00396,BNPL,B,10000,12,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0051,0,34.45118331984642,711.0,2.0,0.9983
LOAN002613,CUST03520,Personal Loan,A,50000,12,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,14.61423108524793,768.0,1.0,1.0
LOAN002614,CUST03568,BNPL,B,5000,9,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,38.80644750281004,807.0,2.0,1.0
LOAN002615,CUST02058,SME Working Capital,D,300000,12,Organic App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0024,0,0.9285434402124496,641.0,1.0,1.0
LOAN002616,CUST02970,Personal Loan,D,50000,12,Paid Ad,0,Closed,0.00046553288,Low Risk,High Risk Borrowers,0.4678,0,7.007048963557786,518.0,80.0,0.4793
LOAN002617,CUST00899,SME Working Capital,C,1000000,12,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0024,0,0.4436763050405761,680.0,1.0,1.0
LOAN002618,CUST04286,Personal Loan,B,75000,24,Paid Ad,0,Closed,0.0001315915,Low Risk,Prime Borrowers,0.005,0,17.595803043034703,711.0,2.0,0.9992
LOAN002619,CUST01746,Personal Loan,D,200000,18,Paid Ad,0,Active,0.000648355,Low Risk,Emerging Borrowers,0.0024,0,2.3612890593495326,602.0,1.0,1.0
LOAN002620,CUST03061,BNPL,D,10000,9,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0004,0,28.656680920681037,532.0,0.0,0.9978
LOAN002621,CUST02022,Personal Loan,B,50000,24,DSA Agent,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,28.725644650438426,747.0,1.0,1.0
LOAN002622,CUST04709,Personal Loan,D,150000,24,Paid Ad,0,Closed,0.00015918413,Low Risk,Emerging Borrowers,0.005,0,1.9357206236108595,637.0,2.0,0.9992
LOAN002623,CUST01928,BNPL,B,10000,3,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,20.91681508962253,749.0,0.0,1.0
LOAN002624,CUST03636,Personal Loan,A,50000,48,Paid Ad,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0027,0,37.75576612774103,690.0,1.0,0.9987
LOAN002625,CUST02514,SME Working Capital,C,1000000,18,DSA Agent,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,0.5736739417923772,625.0,2.0,1.0
LOAN002626,CUST02367,SME Working Capital,B,1000000,6,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,0.3561600047110234,688.0,2.0,1.0
LOAN002627,CUST00219,Personal Loan,C,100000,48,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0049,0,11.139922808215491,598.0,2.0,0.9996
LOAN002628,CUST01124,BNPL,B,30000,6,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,4.581083849366928,690.0,2.0,1.0
LOAN002629,CUST02818,SME Working Capital,C,500000,12,Partner App,1,Defaulted,0.9997855,Critical Risk,High Risk Borrowers,0.4675,0,1.7406149656303922,634.0,94.0,0.5115
LOAN002630,CUST04708,SME Working Capital,D,500000,6,Paid Ad,0,Closed,0.00044474247,Low Risk,High Risk Borrowers,0.521,1,0.3170544858656833,460.0,55.0,0.4716
LOAN002631,CUST00136,BNPL,C,20000,3,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,5.454158814797166,740.0,1.0,1.0
LOAN002632,CUST03570,Personal Loan,C,25000,18,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,18.007982836782737,639.0,2.0,1.0
LOAN002633,CUST03998,Personal Loan,D,75000,36,Partner App,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0048,0,8.975048102303752,643.0,2.0,1.0
LOAN002634,CUST04279,SME Working Capital,D,300000,12,Organic App,0,Active,0.00015347413,Low Risk,Emerging Borrowers,0.0024,0,1.4416444646382691,591.0,1.0,1.0
LOAN002635,CUST02232,Personal Loan,D,100000,24,Partner App,1,Defaulted,0.99982077,Critical Risk,High Risk Borrowers,0.3604,0,12.843693008077524,628.0,100.0,0.7306
LOAN002636,CUST03335,BNPL,D,10000,6,DSA Agent,0,Closed,0.0005137055,Low Risk,High Risk Borrowers,0.3461,1,20.447403840932527,598.0,65.0,0.5495
LOAN002637,CUST02671,Personal Loan,B,75000,36,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0121,0,15.098920709534584,655.0,5.0,0.9994
LOAN002638,CUST04660,Personal Loan,D,150000,36,DSA Agent,0,Active,0.0002305188,Low Risk,Emerging Borrowers,0.0121,0,8.893533347736827,605.0,5.0,0.9994
LOAN002639,CUST04509,Personal Loan,B,200000,24,DSA Agent,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.4325,0,2.806817396101997,726.0,116.0,0.72
LOAN002640,CUST02706,Personal Loan,C,75000,18,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,5.470046410848442,614.0,2.0,1.0
LOAN002641,CUST04393,Personal Loan,C,100000,24,Paid Ad,0,Active,0.00015918413,Low Risk,Emerging Borrowers,0.0074,0,15.504494896693318,650.0,3.0,0.9992
